[170, 162, 167, 171, 165, 168] , 1.8292985709462313E-7
[1003, 0, 0, 0, 0, 0] , 9.902744023057576
[1003, 0, 0, 0, 0, 0] , 9.892773777902976
[1003, 0, 0, 0, 0, 0] , 9.8781878838513
[1003, 0, 0, 0, 0, 0] , 9.896424468217525
[1003, 0, 0, 0, 0, 0] , 9.91191545933204
[1003, 0, 0, 0, 0, 0] , 9.864186608799459
[1003, 0, 0, 0, 0, 0] , 9.883769948328723
[1003, 0, 0, 0, 0, 0] , 9.934672159171948
[1003, 0, 0, 0, 0, 0] , 9.935766710543191
[1003, 0, 0, 0, 0, 0] , 9.907309690843965
[1003, 0, 0, 0, 0, 0] , 9.894893895389806
[1003, 0, 0, 0, 0, 0] , 9.917946235234155
[1003, 0, 0, 0, 0, 0] , 9.90142743255643
[1003, 0, 0, 0, 0, 0] , 9.883202247841648
[1003, 0, 0, 0, 0, 0] , 9.900060943677962
[1003, 0, 0, 0, 0, 0] , 9.90477553675648
[1003, 0, 0, 0, 0, 0] , 9.901159651508188
[1003, 0, 0, 0, 0, 0] , 9.90638712621799
[1003, 0, 0, 0, 0, 0] , 9.87765294968806
[1003, 0, 0, 0, 0, 0] , 9.899964747638354
[1003, 0, 0, 0, 0, 0] , 9.917620177823661
[1003, 0, 0, 0, 0, 0] , 9.89690235201784
[1003, 0, 0, 0, 0, 0] , 9.931114836231012
[1003, 0, 0, 0, 0, 0] , 9.885972018949523
[1003, 0, 0, 0, 0, 0] , 9.86107771067664
[1003, 0, 0, 0, 0, 0] , 9.905837276468288
[1003, 0, 0, 0, 0, 0] , 9.896923096190388
[1003, 0, 0, 0, 0, 0] , 9.904797663976282
[1003, 0, 0, 0, 0, 0] , 9.892585302302615
[1003, 0, 0, 0, 0, 0] , 9.901542799369631
[1003, 0, 0, 0, 0, 0] , 9.931114836257269
[1003, 0, 0, 0, 0, 0] , 9.931114836296782
[1003, 0, 0, 0, 0, 0] , 9.895820250958439
[1003, 0, 0, 0, 0, 0] , 9.905837276451267
[1003, 0, 0, 0, 0, 0] , 9.899883198699865
[1003, 0, 0, 0, 0, 0] , 9.931114836304907
[1003, 0, 0, 0, 0, 0] , 9.904797663972685
[1003, 0, 0, 0, 0, 0] , 9.909282767848703
[1003, 0, 0, 0, 0, 0] , 9.898297535160859
[1003, 0, 0, 0, 0, 0] , 9.912023942431391
[1003, 0, 0, 0, 0, 0] , 9.904675914820318
[1003, 0, 0, 0, 0, 0] , 9.90994063440109
[1003, 0, 0, 0, 0, 0] , 9.888508573872587
[1003, 0, 0, 0, 0, 0] , 9.885252239011653
[1003, 0, 0, 0, 0, 0] , 9.935766710559147
[1003, 0, 0, 0, 0, 0] , 9.898297535216896
[1003, 0, 0, 0, 0, 0] , 9.901853782021176
[1003, 0, 0, 0, 0, 0] , 9.909282767932318
[1003, 0, 0, 0, 0, 0] , 9.910067080315399
[1003, 0, 0, 0, 0, 0] , 9.906387126206287
[1003, 0, 0, 0, 0, 0] , 9.902744023051042
[1003, 0, 0, 0, 0, 0] , 9.912023942411928
[1003, 0, 0, 0, 0, 0] , 9.900060943681304
[1003, 0, 0, 0, 0, 0] , 9.907309690839304
[1003, 0, 0, 0, 0, 0] , 9.90128423508993
[1003, 0, 0, 0, 0, 0] , 9.880022818005553
[1003, 0, 0, 0, 0, 0] , 9.890504833731953
[1003, 0, 0, 0, 0, 0] , 9.91396708176779
[1003, 0, 0, 0, 0, 0] , 9.89126532948655
[1003, 0, 0, 0, 0, 0] , 9.926172876803873
[1003, 0, 0, 0, 0, 0] , 9.901284235079094
[1003, 0, 0, 0, 0, 0] , 9.892585302285465
[1003, 0, 0, 0, 0, 0] , 9.890504833757294
[1003, 0, 0, 0, 0, 0] , 9.905837276380042
[1003, 0, 0, 0, 0, 0] , 9.878491269978896
[1003, 0, 0, 0, 0, 0] , 9.911045352399267
[1003, 0, 0, 0, 0, 0] , 9.898297535153418
[1003, 0, 0, 0, 0, 0] , 9.909940634385938
[1003, 0, 0, 0, 0, 0] , 9.919384770842402
[1003, 0, 0, 0, 0, 0] , 9.917054365834183
[1003, 0, 0, 0, 0, 0] , 9.893281649174195
[1003, 0, 0, 0, 0, 0] , 9.889255243549455
[1003, 0, 0, 0, 0, 0] , 9.910883219899889
[1003, 0, 0, 0, 0, 0] , 9.898520020756068
[1003, 0, 0, 0, 0, 0] , 9.90006094370753
[1003, 0, 0, 0, 0, 0] , 9.892390018619162
[1003, 0, 0, 0, 0, 0] , 9.900060943689455
[1003, 0, 0, 0, 0, 0] , 9.903952128035735
[1003, 0, 0, 0, 0, 0] , 9.90210755638158
[1003, 0, 0, 0, 0, 0] , 9.90994063435406
[1003, 0, 0, 0, 0, 0] , 9.915586649598323
[1003, 0, 0, 0, 0, 0] , 9.89957929697631
[1003, 0, 0, 0, 0, 0] , 9.931114836314709
[1003, 0, 0, 0, 0, 0] , 9.913967081762516
[1003, 0, 0, 0, 0, 0] , 9.884513698311622
[1003, 0, 0, 0, 0, 0] , 9.934672159182972
[1003, 0, 0, 0, 0, 0] , 9.917620177828937
[1003, 0, 0, 0, 0, 0] , 9.909378526057097
[1003, 0, 0, 0, 0, 0] , 9.935766710555285
[1003, 0, 0, 0, 0, 0] , 9.934672159187189
[1003, 0, 0, 0, 0, 0] , 9.886590469951521
[1003, 0, 0, 0, 0, 0] , 9.902744023041318
[1003, 0, 0, 0, 0, 0] , 9.919164657251557
[1003, 0, 0, 0, 0, 0] , 9.909315095834742
[1003, 0, 0, 0, 0, 0] , 9.897860333557363
[1003, 0, 0, 0, 0, 0] , 9.893281649417553
[1003, 0, 0, 0, 0, 0] , 9.890586324280353
[1003, 0, 0, 0, 0, 0] , 9.924571384402753
[1003, 0, 0, 0, 0, 0] , 9.905748004427
[1003, 0, 0, 0, 0, 0] , 9.906387126209733
[1003, 0, 0, 0, 0, 0] , 9.899883198696623
[1003, 0, 0, 0, 0, 0] , 9.899370870616448
[1003, 0, 0, 0, 0, 0] , 9.905837276378117
[1003, 0, 0, 0, 0, 0] , 9.91807119063461
[1003, 0, 0, 0, 0, 0] , 9.917385556806892
[1003, 0, 0, 0, 0, 0] , 9.894977757109679
[1003, 0, 0, 0, 0, 0] , 9.93576671055874
[1003, 0, 0, 0, 0, 0] , 9.917054365870344
[1003, 0, 0, 0, 0, 0] , 9.905837276378927
[1003, 0, 0, 0, 0, 0] , 9.915447065461214
[1003, 0, 0, 0, 0, 0] , 9.915195030495722
[1003, 0, 0, 0, 0, 0] , 9.897433453600714
[1003, 0, 0, 0, 0, 0] , 9.906387126218851
[1003, 0, 0, 0, 0, 0] , 9.889433977238
[1003, 0, 0, 0, 0, 0] , 9.893386161709453
[1003, 0, 0, 0, 0, 0] , 9.89799424493725
[1003, 0, 0, 0, 0, 0] , 9.89330309433408
[1003, 0, 0, 0, 0, 0] , 9.8993708706006
[1003, 0, 0, 0, 0, 0] , 9.906387126174979
[1003, 0, 0, 0, 0, 0] , 9.900060943629157
[1003, 0, 0, 0, 0, 0] , 9.917620177825691
[1003, 0, 0, 0, 0, 0] , 9.894437131319973
[1003, 0, 0, 0, 0, 0] , 9.902492107261557
[1003, 0, 0, 0, 0, 0] , 9.927742850176214
[1003, 0, 0, 0, 0, 0] , 9.90006094363032
[1003, 0, 0, 0, 0, 0] , 9.913967081570314
[1003, 0, 0, 0, 0, 0] , 9.915907482129265
[1003, 0, 0, 0, 0, 0] , 9.934672159226462
[1003, 0, 0, 0, 0, 0] , 9.901317101864178
[1003, 0, 0, 0, 0, 0] , 9.917385556799589
[1003, 0, 0, 0, 0, 0] , 9.897994244951727
[1003, 0, 0, 0, 0, 0] , 9.885675356404116
[1003, 0, 0, 0, 0, 0] , 9.915907482136163
[1003, 0, 0, 0, 0, 0] , 9.929233282131687
[1003, 0, 0, 0, 0, 0] , 9.894893895334802
[1003, 0, 0, 0, 0, 0] , 9.89618224848278
[1003, 0, 0, 0, 0, 0] , 9.909378526183941
[1003, 0, 0, 0, 0, 0] , 9.902107556426902
[1003, 0, 0, 0, 0, 0] , 9.912023942399458
[1003, 0, 0, 0, 0, 0] , 9.934672159234285
[1003, 0, 0, 0, 0, 0] , 9.894977757123444
[1003, 0, 0, 0, 0, 0] , 9.909378526190935
[1003, 0, 0, 0, 0, 0] , 9.897028947108069
[1003, 0, 0, 0, 0, 0] , 9.899883198690244
[1003, 0, 0, 0, 0, 0] , 9.901317101869545
[1003, 0, 0, 0, 0, 0] , 9.91202394242683
[1003, 0, 0, 0, 0, 0] , 9.9027175865345
[1003, 0, 0, 0, 0, 0] , 9.89487569122154
[1003, 0, 0, 0, 0, 0] , 9.893281649405512
[1003, 0, 0, 0, 0, 0] , 9.91794623518876
[1003, 0, 0, 0, 0, 0] , 9.934672159220721
[1003, 0, 0, 0, 0, 0] , 9.905353327116373
[1003, 0, 0, 0, 0, 0] , 9.917620177724102
[1003, 0, 0, 0, 0, 0] , 9.934672159231136
[1003, 0, 0, 0, 0, 0] , 9.90548868404408
[1003, 0, 0, 0, 0, 0] , 9.917054365864663
[1003, 0, 0, 0, 0, 0] , 9.909282767890561
[1003, 0, 0, 0, 0, 0] , 9.90271758645479
[1003, 0, 0, 0, 0, 0] , 9.941834129305157
[1003, 0, 0, 0, 0, 0] , 9.905755169266099
[1003, 0, 0, 0, 0, 0] , 9.910429231538762
[1003, 0, 0, 0, 0, 0] , 9.8979942449537
[1003, 0, 0, 0, 0, 0] , 9.890237406210492
[1003, 0, 0, 0, 0, 0] , 9.902801830048006
[1003, 0, 0, 0, 0, 0] , 9.895055161154552
[1003, 0, 0, 0, 0, 0] , 9.895820250981313
[1003, 0, 0, 0, 0, 0] , 9.900908909759622
[1003, 0, 0, 0, 0, 0] , 9.894875691229888
[1003, 0, 0, 0, 0, 0] , 9.897364995374646
[1003, 0, 0, 0, 0, 0] , 9.926172876831743
[1003, 0, 0, 0, 0, 0] , 9.915907482131294
[1003, 0, 0, 0, 0, 0] , 9.909940634627068
[1003, 0, 0, 0, 0, 0] , 9.92617287687291
[1003, 0, 0, 0, 0, 0] , 9.910142150065882
[1003, 0, 0, 0, 0, 0] , 9.91428068551226
[1003, 0, 0, 0, 0, 0] , 9.909416432182077
[1003, 0, 0, 0, 0, 0] , 9.918071190642168
[1003, 0, 0, 0, 0, 0] , 9.901883317881106
[1003, 0, 0, 0, 0, 0] , 9.904775536619162
[1003, 0, 0, 0, 0, 0] , 9.941834129313596
[1003, 0, 0, 0, 0, 0] , 9.896100600463203
[1003, 0, 0, 0, 0, 0] , 9.916180293865315
[1003, 0, 0, 0, 0, 0] , 9.890586324254153
[1003, 0, 0, 0, 0, 0] , 9.910883219892488
[1003, 0, 0, 0, 0, 0] , 9.933883195388677
[1003, 0, 0, 0, 0, 0] , 9.902353629016208
[1003, 0, 0, 0, 0, 0] , 9.91268307183571
[1003, 0, 0, 0, 0, 0] , 9.915195030579692
[1003, 0, 0, 0, 0, 0] , 9.917620177727398
[1003, 0, 0, 0, 0, 0] , 9.91618029417085
[1003, 0, 0, 0, 0, 0] , 9.912023942461705
[1003, 0, 0, 0, 0, 0] , 9.890123026572207
[1003, 0, 0, 0, 0, 0] , 9.900908909010354
[1003, 0, 0, 0, 0, 0] , 9.937034329974068
[1003, 0, 0, 0, 0, 0] , 9.917946235186072
[1003, 0, 0, 0, 0, 0] , 9.93111483631867
[1003, 0, 0, 0, 0, 0] , 9.927742850861511
[1003, 0, 0, 0, 0, 0] , 9.917054365887841
[1003, 0, 0, 0, 0, 0] , 9.915864881519408
[1003, 0, 0, 0, 0, 0] , 9.91150840252828
[1003, 0, 0, 0, 0, 0] , 9.909282767873737
[1003, 0, 0, 0, 0, 0] , 9.919384770837329
[1003, 0, 0, 0, 0, 0] , 9.897994244964078
[1003, 0, 0, 0, 0, 0] , 9.915907482125615
[1003, 0, 0, 0, 0, 0] , 9.909950251353361
[1003, 0, 0, 0, 0, 0] , 9.906666781722052
[1003, 0, 0, 0, 0, 0] , 9.91517149177556
[1003, 0, 0, 0, 0, 0] , 9.919164656750075
[1003, 0, 0, 0, 0, 0] , 9.912683071769607
[1003, 0, 0, 0, 0, 0] , 9.915864881512308
[1003, 0, 0, 0, 0, 0] , 9.918071190636589
[1003, 0, 0, 0, 0, 0] , 9.906022704306995
[1003, 0, 0, 0, 0, 0] , 9.896652396950271
[1003, 0, 0, 0, 0, 0] , 9.915447065456345
[1003, 0, 0, 0, 0, 0] , 9.905264103101374
[1003, 0, 0, 0, 0, 0] , 9.915314562195825
[1003, 0, 0, 0, 0, 0] , 9.93328972781996
[1003, 0, 0, 0, 0, 0] , 9.912780931673533
[1003, 0, 0, 0, 0, 0] , 9.91938477084164
[1003, 0, 0, 0, 0, 0] , 9.901072658146967
[1003, 0, 0, 0, 0, 0] , 9.915864881802213
[1003, 0, 0, 0, 0, 0] , 9.929233282231008
[1003, 0, 0, 0, 0, 0] , 9.912102685116533
[1003, 0, 0, 0, 0, 0] , 9.91807119054945
[1003, 0, 0, 0, 0, 0] , 9.9140328935993
[1003, 0, 0, 0, 0, 0] , 9.92457138428734
[1003, 0, 0, 0, 0, 0] , 9.917946235182775
[1003, 0, 0, 0, 0, 0] , 9.907399777913836
[1003, 0, 0, 0, 0, 0] , 9.89417602934885
[1003, 0, 0, 0, 0, 0] , 9.90826517480361
[1003, 0, 0, 0, 0, 0] , 9.915864881383353
[1003, 0, 0, 0, 0, 0] , 9.926677086259236
[1003, 0, 0, 0, 0, 0] , 9.904496792336744
[1003, 0, 0, 0, 0, 0] , 9.912919220721296
[1003, 0, 0, 0, 0, 0] , 9.919018920948865
[1003, 0, 0, 0, 0, 0] , 9.931114836317755
[1003, 0, 0, 0, 0, 0] , 9.937034329981385
[1003, 0, 0, 0, 0, 0] , 9.917385556802428
[1003, 0, 0, 0, 0, 0] , 9.90271758646588
[1003, 0, 0, 0, 0, 0] , 9.915195030542272
[1003, 0, 0, 0, 0, 0] , 9.910067080337697
[1003, 0, 0, 0, 0, 0] , 9.92660777229701
[1003, 0, 0, 0, 0, 0] , 9.905571873967505
[1003, 0, 0, 0, 0, 0] , 9.915475777611215
[1003, 0, 0, 0, 0, 0] , 9.917523901536548
[1003, 0, 0, 0, 0, 0] , 9.908653976445835
[1003, 0, 0, 0, 0, 0] , 9.941834129296565
[1003, 0, 0, 0, 0, 0] , 9.912102684179727
[1003, 0, 0, 0, 0, 0] , 9.918288442662318
[1003, 0, 0, 0, 0, 0] , 9.9205941830587
[1003, 0, 0, 0, 0, 0] , 9.910762357650404
[1003, 0, 0, 0, 0, 0] , 9.926743055796635
[1003, 0, 0, 0, 0, 0] , 9.916739673296735
[1003, 0, 0, 0, 0, 0] , 9.935902004263564
[1003, 0, 0, 0, 0, 0] , 9.910199620282345
[1003, 0, 0, 0, 0, 0] , 9.908265174796668
[1003, 0, 0, 0, 0, 0] , 9.931114836323394
[1003, 0, 0, 0, 0, 0] , 9.918071190528401
[1003, 0, 0, 0, 0, 0] , 9.893581759778522
[1003, 0, 0, 0, 0, 0] , 9.929233282201404
[1003, 0, 0, 0, 0, 0] , 9.915171491883717
[1003, 0, 0, 0, 0, 0] , 9.909416432251655
[1003, 0, 0, 0, 0, 0] , 9.936349238637552
[1003, 0, 0, 0, 0, 0] , 9.926172876867124
[1003, 0, 0, 0, 0, 0] , 9.926607772191115
[1003, 0, 0, 0, 0, 0] , 9.91191545940493
[1003, 0, 0, 0, 0, 0] , 9.919384770819878
[1003, 0, 0, 0, 0, 0] , 9.921824647203648
[1003, 0, 0, 0, 0, 0] , 9.941834129294936
[1003, 0, 0, 0, 0, 0] , 9.917581159871732
[1003, 0, 0, 0, 0, 0] , 9.923782878436105
[1003, 0, 0, 0, 0, 0] , 9.913967081582735
[1003, 0, 0, 0, 0, 0] , 9.93590200422627
[1003, 0, 0, 0, 0, 0] , 9.910142150090817
[1003, 0, 0, 0, 0, 0] , 9.917054365880183
[1003, 0, 0, 0, 0, 0] , 9.93467215918089
[1003, 0, 0, 0, 0, 0] , 9.924962116025952
[1003, 0, 0, 0, 0, 0] , 9.919164656870297
[1003, 0, 0, 0, 0, 0] , 9.915346126931503
[1003, 0, 0, 0, 0, 0] , 9.926607772227005
[1003, 0, 0, 0, 0, 0] , 9.911915459407618
[1003, 0, 0, 0, 0, 0] , 9.899964747654252
[1003, 0, 0, 0, 0, 0] , 9.914032893707343
[1003, 0, 0, 0, 0, 0] , 9.912919220712476
[1003, 0, 0, 0, 0, 0] , 9.926607772224568
[1003, 0, 0, 0, 0, 0] , 9.93703433572531
[1003, 0, 0, 0, 0, 0] , 9.922833327618969
[1003, 0, 0, 0, 0, 0] , 9.90865397644548
[1003, 0, 0, 0, 0, 0] , 9.903092817032366
[1003, 0, 0, 0, 0, 0] , 9.92660777226112
[1003, 0, 0, 0, 0, 0] , 9.90861397905742
[1003, 0, 0, 0, 0, 0] , 9.929679994092062
[1003, 0, 0, 0, 0, 0] , 9.915553043847579
[1003, 0, 0, 0, 0, 0] , 9.926677086161819
[1003, 0, 0, 0, 0, 0] , 9.93590200423191
[1003, 0, 0, 0, 0, 0] , 9.917523901523005
[1003, 0, 0, 0, 0, 0] , 9.911508402521537
[1003, 0, 0, 0, 0, 0] , 9.918071190306549
[1003, 0, 0, 0, 0, 0] , 9.923727834833985
[1003, 0, 0, 0, 0, 0] , 9.920594183069406
[1003, 0, 0, 0, 0, 0] , 9.912023942399001
[1003, 0, 0, 0, 0, 0] , 9.94480919935765
[1003, 0, 0, 0, 0, 0] , 9.915586649551166
[1003, 0, 0, 0, 0, 0] , 9.934672159250189
[1003, 0, 0, 0, 0, 0] , 9.924658118832498
[1003, 0, 0, 0, 0, 0] , 9.94183412929514
[1003, 0, 0, 0, 0, 0] , 9.923451679712539
[1003, 0, 0, 0, 0, 0] , 9.917620177745404
[1003, 0, 0, 0, 0, 0] , 9.929233282171495
[1003, 0, 0, 0, 0, 0] , 9.920289176030469
[1003, 0, 0, 0, 0, 0] , 9.908979892160845
[1003, 0, 0, 0, 0, 0] , 9.918546370373772
[1003, 0, 0, 0, 0, 0] , 9.90054621559308
[1003, 0, 0, 0, 0, 0] , 9.932513976669323
[1003, 0, 0, 0, 0, 0] , 9.915907482148384
[1003, 0, 0, 0, 0, 0] , 9.910762357571237
[1003, 0, 0, 0, 0, 0] , 9.92864737707032
[1003, 0, 0, 0, 0, 0] , 9.916567175183339
[1003, 0, 0, 0, 0, 0] , 9.915346126960202
[1003, 0, 0, 0, 0, 0] , 9.92617287687819
[1003, 0, 0, 0, 0, 0] , 9.93703433572399
[1003, 0, 0, 0, 0, 0] , 9.915907482141131
[1003, 0, 0, 0, 0, 0] , 9.91916465750879
[1003, 0, 0, 0, 0, 0] , 9.912023942424549
[1003, 0, 0, 0, 0, 0] , 9.913967081598958
[1003, 0, 0, 0, 0, 0] , 9.920432376482594
[1003, 0, 0, 0, 0, 0] , 9.937034335684757
[1003, 0, 0, 0, 0, 0] , 9.937185080829456
[1003, 0, 0, 0, 0, 0] , 9.916180294134591
[1003, 0, 0, 0, 0, 0] , 9.902353629001572
[1003, 0, 0, 0, 0, 0] , 9.917799356119284
[1003, 0, 0, 0, 0, 0] , 9.922833327652917
[1003, 0, 0, 0, 0, 0] , 9.931114836344724
[1003, 0, 0, 0, 0, 0] , 9.919384770804712
[1003, 0, 0, 0, 0, 0] , 9.94183412930175
[1003, 0, 0, 0, 0, 0] , 9.924105558233112
[1003, 0, 0, 0, 0, 0] , 9.90390134166464
[1003, 0, 0, 0, 0, 0] , 9.907022359376844
[1003, 0, 0, 0, 0, 0] , 9.915907482192603
[1003, 0, 0, 0, 0, 0] , 9.936349238637757
[1003, 0, 0, 0, 0, 0] , 9.912102684177851
[1003, 0, 0, 0, 0, 0] , 9.937185080859592
[1003, 0, 0, 0, 0, 0] , 9.917620177751186
[1003, 0, 0, 0, 0, 0] , 9.933883195395435
[1003, 0, 0, 0, 0, 0] , 9.941834129363828
[1003, 0, 0, 0, 0, 0] , 9.937034335705796
[1003, 0, 0, 0, 0, 0] , 9.948072881736511
[1003, 0, 0, 0, 0, 0] , 9.91259513906538
[1003, 0, 0, 0, 0, 0] , 9.9267430557976
[1003, 0, 0, 0, 0, 0] , 9.912023942418923
[1003, 0, 0, 0, 0, 0] , 9.916348487082729
[1003, 0, 0, 0, 0, 0] , 9.923782878019956
[1003, 0, 0, 0, 0, 0] , 9.919384770778283
[1003, 0, 0, 0, 0, 0] , 9.935766710562804
[1003, 0, 0, 0, 0, 0] , 9.929679994108007
[1003, 0, 0, 0, 0, 0] , 9.9267430558043
[1003, 0, 0, 0, 0, 0] , 9.921824647187867
[1003, 0, 0, 0, 0, 0] , 9.923451679716296
[1003, 0, 0, 0, 0, 0] , 9.911045352391916
[1003, 0, 0, 0, 0, 0] , 9.935902004245984
[1003, 0, 0, 0, 0, 0] , 9.909378526208164
[1003, 0, 0, 0, 0, 0] , 9.9357667105312
[1003, 0, 0, 0, 0, 0] , 9.927398512793422
[1003, 0, 0, 0, 0, 0] , 9.922833327680472
[1003, 0, 0, 0, 0, 0] , 9.936349238614433
[1003, 0, 0, 0, 0, 0] , 9.923727834822362
[1003, 0, 0, 0, 0, 0] , 9.91854637036109
[1003, 0, 0, 0, 0, 0] , 9.906231756291223
[1003, 0, 0, 0, 0, 0] , 9.928647377070016
[1003, 0, 0, 0, 0, 0] , 9.924571384307336
[1003, 0, 0, 0, 0, 0] , 9.915171491879812
[1003, 0, 0, 0, 0, 0] , 9.936349238612909
[1003, 0, 0, 0, 0, 0] , 9.940322727725096
[1003, 0, 0, 0, 0, 0] , 9.92016894864927
[1003, 0, 0, 0, 0, 0] , 9.931114836358233
[1003, 0, 0, 0, 0, 0] , 9.933883195397161
[1003, 0, 0, 0, 0, 0] , 9.937185080860608
[1003, 0, 0, 0, 0, 0] , 9.914097949590762
[1003, 0, 0, 0, 0, 0] , 9.92739851294248
[1003, 0, 0, 0, 0, 0] , 9.917523901500841
[1003, 0, 0, 0, 0, 0] , 9.915171491882752
[1003, 0, 0, 0, 0, 0] , 9.93703433571281
[1003, 0, 0, 0, 0, 0] , 9.911145081155778
[1003, 0, 0, 0, 0, 0] , 9.941834129375268
[1003, 0, 0, 0, 0, 0] , 9.922718677674586
[1003, 0, 0, 0, 0, 0] , 9.905837275780604
[1003, 0, 0, 0, 0, 0] , 9.926677086219083
[1003, 0, 0, 0, 0, 0] , 9.941435461003692
[1003, 0, 0, 0, 0, 0] , 9.909818844994849
[1003, 0, 0, 0, 0, 0] , 9.928716890691868
[1003, 0, 0, 0, 0, 0] , 9.921494439379032
[1003, 0, 0, 0, 0, 0] , 9.935216145656838
[1003, 0, 0, 0, 0, 0] , 9.917581159892222
[1003, 0, 0, 0, 0, 0] , 9.927742850877554
[1003, 0, 0, 0, 0, 0] , 9.917946235192005
[1003, 0, 0, 0, 0, 0] , 9.934672159303787
[1003, 0, 0, 0, 0, 0] , 9.904533991132968
[1003, 0, 0, 0, 0, 0] , 9.927398512944865
[1003, 0, 0, 0, 0, 0] , 9.941834129375064
[1003, 0, 0, 0, 0, 0] , 9.9266077722034
[1003, 0, 0, 0, 0, 0] , 9.915745123231677
[1003, 0, 0, 0, 0, 0] , 9.922814532233073
[1003, 0, 0, 0, 0, 0] , 9.941834129559622
[1003, 0, 0, 0, 0, 0] , 9.906323927702973
[1003, 0, 0, 0, 0, 0] , 9.91477139150257
[1003, 0, 0, 0, 0, 0] , 9.908285746062106
[1003, 0, 0, 0, 0, 0] , 9.937840132991989
[1003, 0, 0, 0, 0, 0] , 9.921824647182031
[1003, 0, 0, 0, 0, 0] , 9.921779287761364
[1003, 0, 0, 0, 0, 0] , 9.924571384309518
[1003, 0, 0, 0, 0, 0] , 9.933883195367391
[1003, 0, 0, 0, 0, 0] , 9.89712244426222
[1003, 0, 0, 0, 0, 0] , 9.944809199398998
[1003, 0, 0, 0, 0, 0] , 9.94084505555502
[1003, 0, 0, 0, 0, 0] , 9.93703433570676
[1003, 0, 0, 0, 0, 0] , 9.913157722214349
[1003, 0, 0, 0, 0, 0] , 9.938898788076044
[1003, 0, 0, 0, 0, 0] , 9.934681144848785
[1003, 0, 0, 0, 0, 0] , 9.929679994112018
[1003, 0, 0, 0, 0, 0] , 9.9408450556115
[1003, 0, 0, 0, 0, 0] , 9.90107265811664
[1003, 0, 0, 0, 0, 0] , 9.917054365726514
[1003, 0, 0, 0, 0, 0] , 9.944809199393148
[1003, 0, 0, 0, 0, 0] , 9.917799356109494
[1003, 0, 0, 0, 0, 0] , 9.924870005509284
[1003, 0, 0, 0, 0, 0] , 9.915875637237303
[1003, 0, 0, 0, 0, 0] , 9.946523522778962
[1003, 0, 0, 0, 0, 0] , 9.93388319533371
[1003, 0, 0, 0, 0, 0] , 9.940322727713303
[1003, 0, 0, 0, 0, 0] , 9.923727834775825
[1003, 0, 0, 0, 0, 0] , 9.938898788304867
[1003, 0, 0, 0, 0, 0] , 9.920594183071588
[1003, 0, 0, 0, 0, 0] , 9.92487000552847
[1003, 0, 0, 0, 0, 0] , 9.931970725480753
[1003, 0, 0, 0, 0, 0] , 9.926242892185485
[1003, 0, 0, 0, 0, 0] , 9.924291603580924
[1003, 0, 0, 0, 0, 0] , 9.918331384759346
[1003, 0, 0, 0, 0, 0] , 9.931970725485579
[1003, 0, 0, 0, 0, 0] , 9.94032272781899
[1003, 0, 0, 0, 0, 0] , 9.926242892189597
[1003, 0, 0, 0, 0, 0] , 9.931114836361637
[1003, 0, 0, 0, 0, 0] , 9.946523522756326
[1003, 0, 0, 0, 0, 0] , 9.94752590073557
[1003, 0, 0, 0, 0, 0] , 9.935216145650182
[1003, 0, 0, 0, 0, 0] , 9.942717738298818
[1003, 0, 0, 0, 0, 0] , 9.92496211602773
[1003, 0, 0, 0, 0, 0] , 9.941435461013098
[1003, 0, 0, 0, 0, 0] , 9.938268677701226
[1003, 0, 0, 0, 0, 0] , 9.935902004237803
[1003, 0, 0, 0, 0, 0] , 9.933883195427693
[1003, 0, 0, 0, 0, 0] , 9.940845055557357
[1003, 0, 0, 0, 0, 0] , 9.9427177382677
[1003, 0, 0, 0, 0, 0] , 9.92182464716265
[1003, 0, 0, 0, 0, 0] , 9.924870005435384
[1003, 0, 0, 0, 0, 0] , 9.916286556598868
[1003, 0, 0, 0, 0, 0] , 9.93590200421941
[1003, 0, 0, 0, 0, 0] , 9.938898788283977
[1003, 0, 0, 0, 0, 0] , 9.939182713268703
[1003, 0, 0, 0, 0, 0] , 9.93388319541992
[1003, 0, 0, 0, 0, 0] , 9.926172876890627
[1003, 0, 0, 0, 0, 0] , 9.915907482192653
[1003, 0, 0, 0, 0, 0] , 9.94752590074208
[1003, 0, 0, 0, 0, 0] , 9.916739673305154
[1003, 0, 0, 0, 0, 0] , 9.934681144844467
[1003, 0, 0, 0, 0, 0] , 9.941435461013251
[1003, 0, 0, 0, 0, 0] , 9.936268878374989
[1003, 0, 0, 0, 0, 0] , 9.918874595235112
[1003, 0, 0, 0, 0, 0] , 9.938984804523036
[1003, 0, 0, 0, 0, 0] , 9.944809199234626
[1003, 0, 0, 0, 0, 0] , 9.928266419742101
[1003, 0, 0, 0, 0, 0] , 9.940845055551563
[1003, 0, 0, 0, 0, 0] , 9.924291603566004
[1003, 0, 0, 0, 0, 0] , 9.937840132886484
[1003, 0, 0, 0, 0, 0] , 9.942717738280159
[1003, 0, 0, 0, 0, 0] , 9.926743055783385
[1003, 0, 0, 0, 0, 0] , 9.934672160233328
[1003, 0, 0, 0, 0, 0] , 9.91531749326731
[1003, 0, 0, 0, 0, 0] , 9.922814532228148
[1003, 0, 0, 0, 0, 0] , 9.937185080772084
[1003, 0, 0, 0, 0, 0] , 9.915875637306774
[1003, 0, 0, 0, 0, 0] , 9.94032272780445
